pp_Age,pp_gender,pp_AttnPerformance,pp_nAttnChecks,meanVis_Accuracy_vs_easy,meanVis_RT_vs_easy,preImgDSB_vs_easy,preImgDSBbydigits_vs_easy,postImgDSB_vs_easy,postImgDSBbydigits_vs_easy,diffImgDSB_vs_easy,diffImgDSBbydigits_vs_easy,meanVis_Accuracy_vs_hard,meanVis_RT_vs_hard,preImgDSB_vs_hard,preImgDSBbydigits_vs_hard,postImgDSB_vs_hard,postImgDSBbydigits_vs_hard,diffImgDSB_vs_hard,diffImgDSBbydigits_vs_hard,meanVis_Accuracy_veg_1,meanVis_RT_veg_1,preImgDSB_veg_1,preImgDSBbydigits_veg_1,postImgDSB_veg_1,postImgDSBbydigits_veg_1,diffImgDSB_veg_1,diffImgDSBbydigits_veg_1,meanVis_Accuracy_veg_2,meanVis_RT_veg_2,preImgDSB_veg_2,preImgDSBbydigits_veg_2,postImgDSB_veg_2,postImgDSBbydigits_veg_2,diffImgDSB_veg_2,diffImgDSBbydigits_veg_2,meanVis_Accuracy_veg_3,meanVis_RT_veg_3,preImgDSB_veg_3,preImgDSBbydigits_veg_3,postImgDSB_veg_3,postImgDSBbydigits_veg_3,diffImgDSB_veg_3,diffImgDSBbydigits_veg_3,meanVis_Accuracy_veg_0,meanVis_RT_veg_0,preImgDSB_veg_0,preImgDSBbydigits_veg_0,postImgDSB_veg_0,postImgDSBbydigits_veg_0,diffImgDSB_veg_0,diffImgDSBbydigits_veg_0,meanVis_Accuracy_veg_1_E,meanVis_RT_veg_1_E,preImgDSB_veg_1_E,preImgDSBbydigits_veg_1_E,postImgDSB_veg_1_E,postImgDSBbydigits_veg_1_E,diffImgDSB_veg_1_E,diffImgDSBbydigits_veg_1_E,meanVis_Accuracy_veg_2_E,meanVis_RT_veg_2_E,preImgDSB_veg_2_E,preImgDSBbydigits_veg_2_E,postImgDSB_veg_2_E,postImgDSBbydigits_veg_2_E,diffImgDSB_veg_2_E,diffImgDSBbydigits_veg_2_E,meanVis_Accuracy_veg_3_E,meanVis_RT_veg_3_E,preImgDSB_veg_3_E,preImgDSBbydigits_veg_3_E,postImgDSB_veg_3_E,postImgDSBbydigits_veg_3_E,diffImgDSB_veg_3_E,diffImgDSBbydigits_veg_3_E,meanVis_Accuracy_veg_0_E,meanVis_RT_veg_0_E,preImgDSB_veg_0_E,preImgDSBbydigits_veg_0_E,postImgDSB_veg_0_E,postImgDSBbydigits_veg_0_E,diffImgDSB_veg_0_E,diffImgDSBbydigits_veg_0_E,meanVis_Accuracy_veg_1_H,meanVis_RT_veg_1_H,preImgDSB_veg_1_H,preImgDSBbydigits_veg_1_H,postImgDSB_veg_1_H,postImgDSBbydigits_veg_1_H,diffImgDSB_veg_1_H,diffImgDSBbydigits_veg_1_H,meanVis_Accuracy_veg_2_H,meanVis_RT_veg_2_H,preImgDSB_veg_2_H,preImgDSBbydigits_veg_2_H,postImgDSB_veg_2_H,postImgDSBbydigits_veg_2_H,diffImgDSB_veg_2_H,diffImgDSBbydigits_veg_2_H,meanVis_Accuracy_veg_3_H,meanVis_RT_veg_3_H,preImgDSB_veg_3_H,preImgDSBbydigits_veg_3_H,postImgDSB_veg_3_H,postImgDSBbydigits_veg_3_H,diffImgDSB_veg_3_H,diffImgDSBbydigits_veg_3_H,meanVis_Accuracy_veg_0_H,meanVis_RT_veg_0_H,preImgDSB_veg_0_H,preImgDSBbydigits_veg_0_H,postImgDSB_veg_0_H,postImgDSBbydigits_veg_0_H,diffImgDSB_veg_0_H,diffImgDSBbydigits_veg_0_H,meanVis_Accuracy_imReal,meanVis_RT_imReal,preImgDSB_imReal,preImgDSBbydigits_imReal,postImgDSB_imReal,postImgDSBbydigits_imReal,diffImgDSB_imReal,diffImgDSBbydigits_imReal,meanVis_Accuracy_imAI,meanVis_RT_imAI,preImgDSB_imAI,preImgDSBbydigits_imAI,postImgDSB_imAI,postImgDSBbydigits_imAI,diffImgDSB_imAI,diffImgDSBbydigits_imAI,meanVis_Accuracy_imFix,meanVis_RT_imFix,preImgDSB_imFix,preImgDSBbydigits_imFix,postImgDSB_imFix,postImgDSBbydigits_imFix,diffImgDSB_imFix,diffImgDSBbydigits_imFix,meanVis_Accuracy_imID_1,meanVis_RT_imID_1,preImgDSB_imID_1,preImgDSBbydigits_imID_1,postImgDSB_imID_1,postImgDSBbydigits_imID_1,diffImgDSB_imID_1,diffImgDSBbydigits_imID_1,meanVis_Accuracy_imID_2,meanVis_RT_imID_2,preImgDSB_imID_2,preImgDSBbydigits_imID_2,postImgDSB_imID_2,postImgDSBbydigits_imID_2,diffImgDSB_imID_2,diffImgDSBbydigits_imID_2,meanVis_Accuracy_imID_3,meanVis_RT_imID_3,preImgDSB_imID_3,preImgDSBbydigits_imID_3,postImgDSB_imID_3,postImgDSBbydigits_imID_3,diffImgDSB_imID_3,diffImgDSBbydigits_imID_3,meanVis_Accuracy_imID_4,meanVis_RT_imID_4,preImgDSB_imID_4,preImgDSBbydigits_imID_4,postImgDSB_imID_4,postImgDSBbydigits_imID_4,diffImgDSB_imID_4,diffImgDSBbydigits_imID_4,meanVis_Accuracy_imID_5,meanVis_RT_imID_5,preImgDSB_imID_5,preImgDSBbydigits_imID_5,postImgDSB_imID_5,postImgDSBbydigits_imID_5,diffImgDSB_imID_5,diffImgDSBbydigits_imID_5,meanVis_Accuracy_imID_6,meanVis_RT_imID_6,preImgDSB_imID_6,preImgDSBbydigits_imID_6,postImgDSB_imID_6,postImgDSBbydigits_imID_6,diffImgDSB_imID_6,diffImgDSBbydigits_imID_6,meanVis_Accuracy_imID_7,meanVis_RT_imID_7,preImgDSB_imID_7,preImgDSBbydigits_imID_7,postImgDSB_imID_7,postImgDSBbydigits_imID_7,diffImgDSB_imID_7,diffImgDSBbydigits_imID_7,meanVis_Accuracy_imID_8,meanVis_RT_imID_8,preImgDSB_imID_8,preImgDSBbydigits_imID_8,postImgDSB_imID_8,postImgDSBbydigits_imID_8,diffImgDSB_imID_8,diffImgDSBbydigits_imID_8,meanVis_Accuracy_imID_9,meanVis_RT_imID_9,preImgDSB_imID_9,preImgDSBbydigits_imID_9,postImgDSB_imID_9,postImgDSBbydigits_imID_9,diffImgDSB_imID_9,diffImgDSBbydigits_imID_9,meanVis_Accuracy_imID_10,meanVis_RT_imID_10,preImgDSB_imID_10,preImgDSBbydigits_imID_10,postImgDSB_imID_10,postImgDSBbydigits_imID_10,diffImgDSB_imID_10,diffImgDSBbydigits_imID_10,meanVis_Accuracy_imID_1_E,meanVis_RT_imID_1_E,preImgDSB_imID_1_E,preImgDSBbydigits_imID_1_E,postImgDSB_imID_1_E,postImgDSBbydigits_imID_1_E,diffImgDSB_imID_1_E,diffImgDSBbydigits_imID_1_E,meanVis_Accuracy_imID_2_E,meanVis_RT_imID_2_E,preImgDSB_imID_2_E,preImgDSBbydigits_imID_2_E,postImgDSB_imID_2_E,postImgDSBbydigits_imID_2_E,diffImgDSB_imID_2_E,diffImgDSBbydigits_imID_2_E,meanVis_Accuracy_imID_3_E,meanVis_RT_imID_3_E,preImgDSB_imID_3_E,preImgDSBbydigits_imID_3_E,postImgDSB_imID_3_E,postImgDSBbydigits_imID_3_E,diffImgDSB_imID_3_E,diffImgDSBbydigits_imID_3_E,meanVis_Accuracy_imID_4_E,meanVis_RT_imID_4_E,preImgDSB_imID_4_E,preImgDSBbydigits_imID_4_E,postImgDSB_imID_4_E,postImgDSBbydigits_imID_4_E,diffImgDSB_imID_4_E,diffImgDSBbydigits_imID_4_E,meanVis_Accuracy_imID_5_E,meanVis_RT_imID_5_E,preImgDSB_imID_5_E,preImgDSBbydigits_imID_5_E,postImgDSB_imID_5_E,postImgDSBbydigits_imID_5_E,diffImgDSB_imID_5_E,diffImgDSBbydigits_imID_5_E,meanVis_Accuracy_imID_6_E,meanVis_RT_imID_6_E,preImgDSB_imID_6_E,preImgDSBbydigits_imID_6_E,postImgDSB_imID_6_E,postImgDSBbydigits_imID_6_E,diffImgDSB_imID_6_E,diffImgDSBbydigits_imID_6_E,meanVis_Accuracy_imID_7_E,meanVis_RT_imID_7_E,preImgDSB_imID_7_E,preImgDSBbydigits_imID_7_E,postImgDSB_imID_7_E,postImgDSBbydigits_imID_7_E,diffImgDSB_imID_7_E,diffImgDSBbydigits_imID_7_E,meanVis_Accuracy_imID_8_E,meanVis_RT_imID_8_E,preImgDSB_imID_8_E,preImgDSBbydigits_imID_8_E,postImgDSB_imID_8_E,postImgDSBbydigits_imID_8_E,diffImgDSB_imID_8_E,diffImgDSBbydigits_imID_8_E,meanVis_Accuracy_imID_9_E,meanVis_RT_imID_9_E,preImgDSB_imID_9_E,preImgDSBbydigits_imID_9_E,postImgDSB_imID_9_E,postImgDSBbydigits_imID_9_E,diffImgDSB_imID_9_E,diffImgDSBbydigits_imID_9_E,meanVis_Accuracy_imID_10_E,meanVis_RT_imID_10_E,preImgDSB_imID_10_E,preImgDSBbydigits_imID_10_E,postImgDSB_imID_10_E,postImgDSBbydigits_imID_10_E,diffImgDSB_imID_10_E,diffImgDSBbydigits_imID_10_E,meanVis_Accuracy_imID_1_H,meanVis_RT_imID_1_H,preImgDSB_imID_1_H,preImgDSBbydigits_imID_1_H,postImgDSB_imID_1_H,postImgDSBbydigits_imID_1_H,diffImgDSB_imID_1_H,diffImgDSBbydigits_imID_1_H,meanVis_Accuracy_imID_2_H,meanVis_RT_imID_2_H,preImgDSB_imID_2_H,preImgDSBbydigits_imID_2_H,postImgDSB_imID_2_H,postImgDSBbydigits_imID_2_H,diffImgDSB_imID_2_H,diffImgDSBbydigits_imID_2_H,meanVis_Accuracy_imID_3_H,meanVis_RT_imID_3_H,preImgDSB_imID_3_H,preImgDSBbydigits_imID_3_H,postImgDSB_imID_3_H,postImgDSBbydigits_imID_3_H,diffImgDSB_imID_3_H,diffImgDSBbydigits_imID_3_H,meanVis_Accuracy_imID_4_H,meanVis_RT_imID_4_H,preImgDSB_imID_4_H,preImgDSBbydigits_imID_4_H,postImgDSB_imID_4_H,postImgDSBbydigits_imID_4_H,diffImgDSB_imID_4_H,diffImgDSBbydigits_imID_4_H,meanVis_Accuracy_imID_5_H,meanVis_RT_imID_5_H,preImgDSB_imID_5_H,preImgDSBbydigits_imID_5_H,postImgDSB_imID_5_H,postImgDSBbydigits_imID_5_H,diffImgDSB_imID_5_H,diffImgDSBbydigits_imID_5_H,meanVis_Accuracy_imID_6_H,meanVis_RT_imID_6_H,preImgDSB_imID_6_H,preImgDSBbydigits_imID_6_H,postImgDSB_imID_6_H,postImgDSBbydigits_imID_6_H,diffImgDSB_imID_6_H,diffImgDSBbydigits_imID_6_H,meanVis_Accuracy_imID_7_H,meanVis_RT_imID_7_H,preImgDSB_imID_7_H,preImgDSBbydigits_imID_7_H,postImgDSB_imID_7_H,postImgDSBbydigits_imID_7_H,diffImgDSB_imID_7_H,diffImgDSBbydigits_imID_7_H,meanVis_Accuracy_imID_8_H,meanVis_RT_imID_8_H,preImgDSB_imID_8_H,preImgDSBbydigits_imID_8_H,postImgDSB_imID_8_H,postImgDSBbydigits_imID_8_H,diffImgDSB_imID_8_H,diffImgDSBbydigits_imID_8_H,meanVis_Accuracy_imID_9_H,meanVis_RT_imID_9_H,preImgDSB_imID_9_H,preImgDSBbydigits_imID_9_H,postImgDSB_imID_9_H,postImgDSBbydigits_imID_9_H,diffImgDSB_imID_9_H,diffImgDSBbydigits_imID_9_H,meanVis_Accuracy_imID_10_H,meanVis_RT_imID_10_H,preImgDSB_imID_10_H,preImgDSBbydigits_imID_10_H,postImgDSB_imID_10_H,postImgDSBbydigits_imID_10_H,diffImgDSB_imID_10_H,diffImgDSBbydigits_imID_10_H
NaN,nan,1,5,0.995,1007.03961111108,0,0.31875,0.05,0.29375,0.05,-0.025,0.775,1569.8273551587,0.1,0.475,0.05,0.38125,-0.05,-0.09375,0.875,1289.95698082008,0.166666666666667,0.53125,0.0833333333333333,0.375,-0.0833333333333333,-0.15625,0.883333333333333,1283.64258928565,0,0.354166666666667,0.0833333333333333,0.25,0.0833333333333333,-0.104166666666667,0.891666666666667,1278.98562499999,0,0.322916666666667,0,0.40625,0,0.0833333333333333,0.9,1326.57924603178,0,0.34375,0,0.28125,0,-0.0625,1,1027.89666666662,0,0.3125,0,0.270833333333333,0,-0.0416666666666667,1,937.069999999863,0,0.354166666666667,0.166666666666667,0.25,0.166666666666667,-0.104166666666667,0.983333333333333,1043.1170370371,0,0.333333333333333,0,0.354166666666667,0,0.0208333333333333,1,1046.14500000002,0,0.1875,0,0.3125,0,0.125,0.75,1552.01729497354,0.333333333333333,0.75,0.166666666666667,0.479166666666667,-0.166666666666667,-0.270833333333333,0.766666666666667,1630.21517857143,0,0.354166666666667,0,0.25,0,-0.104166666666667,0.8,1514.85421296287,0,0.3125,0,0.458333333333333,0,0.145833333333333,0.8,1607.01349206354,0,0.5,0,0.25,0,-0.25,0.858333333333333,1280.1588492063,0.0833333333333333,0.385416666666667,0,0.34375,-0.0833333333333333,-0.0416666666666667,0.895833333333333,1286.21317294971,0.0416666666666667,0.411458333333333,0.0833333333333333,0.34375,0.0416666666666667,-0.0677083333333333,0.9,1326.57924603178,0,0.34375,0,0.28125,0,-0.0625,0.85,1368.84083333332,0.25,0.46875,0,0.4375,-0.25,-0.03125,0.875,1319.63611111104,0,0.4375,0,0.21875,0,-0.21875,0.875,1308.39472222223,0,0.3125,0,0.5,0,0.1875,0.85,1192.78142857128,0,0.53125,0.25,0.4375,0.25,-0.09375,0.875,1189.39383928566,0,0.3125,0,0.1875,0,-0.125,0.95,1246.32027777781,0,0.28125,0,0.3125,0,0.03125,0.925,1308.24868055563,0.25,0.59375,0,0.25,-0.25,-0.34375,0.9,1341.89781746025,0,0.3125,0.25,0.34375,0.25,0.03125,0.85,1282.24187499991,0,0.375,0,0.40625,0,0.03125,0.9,1326.57924603178,0,0.34375,0,0.28125,0,-0.0625,1,1096.66499999994,0,0.25,0,0.3125,0,0.0625,1,903.674999999953,0,0.5,0,0.125,0,-0.375,0.95,1057.37611111117,0,0.3125,0,0.4375,0,0.125,1,944.919999999832,0,0.375,0,0.375,0,0,1,966.909999999823,0,0.25,0,0.0625,0,-0.1875,1,991.785000000149,0,0.25,0,0.4375,0,0.1875,1,1042.10500000007,0,0.3125,0,0.125,0,-0.1875,1,940.624999999814,0,0.3125,0.5,0.5625,0.5,0.25,1,1080.18999999999,0,0.4375,0,0.1875,0,-0.25,1,1046.14500000002,0,0.1875,0,0.3125,0,0.125,0.7,1641.0166666667,0.5,0.6875,0,0.5625,-0.5,-0.125,0.75,1735.59722222212,0,0.375,0,0.3125,0,-0.0625,0.8,1559.4133333333,0,0.3125,0,0.5625,0,0.25,0.7,1440.64285714272,0,0.6875,0.5,0.5,0.5,-0.1875,0.75,1411.87767857149,0,0.375,0,0.3125,0,-0.0625,0.9,1500.85555555547,0,0.3125,0,0.1875,0,-0.125,0.85,1574.39236111118,0.5,0.875,0,0.375,-0.5,-0.5,0.8,1743.17063492068,0,0.3125,0,0.125,0,-0.1875,0.7,1484.29374999984,0,0.3125,0,0.625,0,0.3125,0.8,1607.01349206354,0,0.5,0,0.25,0,-0.25
39,male,1,3,1,1035.52250000104,0.6,0.86875,0.45,0.8625,-0.15,-0.00625,0.79,1507.49705357143,0.6,0.93125,0.4,0.88125,-0.2,-0.05,0.875,1192.32157738016,0.416666666666667,0.875,0.416666666666667,0.822916666666667,0,-0.0520833333333333,0.916666666666667,1277.03886574145,0.583333333333333,0.927083333333333,0.416666666666667,0.885416666666667,-0.166666666666667,-0.0416666666666667,0.875,1324.92112764663,1,1,0.5,0.895833333333333,-0.5,-0.104166666666667,0.95,1332.25305555769,0,0.59375,0.25,0.90625,0.25,0.3125,1,1000.63833333453,0.333333333333333,0.833333333333333,0.333333333333333,0.75,0,-0.0833333333333333,1,1025.41499999911,0.666666666666667,0.9375,0.666666666666667,0.9375,0,0,1,1040.69000000209,1,1,0.5,0.895833333333333,-0.5,-0.104166666666667,1,1154.99500000328,0,0.375,0,0.875,0,0.5,0.75,1384.00482142579,0.5,0.916666666666667,0.5,0.895833333333333,0,-0.0208333333333333,0.833333333333333,1528.66273148379,0.5,0.916666666666667,0.166666666666667,0.833333333333333,-0.333333333333333,-0.0833333333333333,0.75,1609.15225529117,1,1,0.5,0.895833333333333,-0.5,-0.104166666666667,0.9,1509.5111111121,0,0.8125,0.5,0.9375,0.5,0.125,0.883333333333333,1296.55397486684,0.583333333333333,0.916666666666667,0.333333333333333,0.864583333333333,-0.25,-0.0520833333333333,0.891666666666666,1248.8637979507,0.708333333333333,0.942708333333333,0.5,0.869791666666667,-0.208333333333333,-0.0729166666666667,0.95,1332.25305555769,0,0.59375,0.25,0.90625,0.25,0.3125,0.925,1206.13187499785,0.25,0.8125,0.5,0.875,0.25,0.0625,0.875,1245.54722222363,0.75,0.96875,0.5,0.90625,-0.25,-0.0625,0.925,1395.72409722408,1,1,0.75,0.9375,-0.25,-0.0625,0.9,1197.4475000022,0.5,0.90625,0.25,0.875,-0.25,-0.03125,0.925,1321.93826388831,0.5,0.9375,0.25,0.875,-0.25,-0.0625,0.9,1217.44750000145,1,1,0.5,0.90625,-0.5,-0.09375,0.8,1173.38535714043,0.5,0.90625,0.5,0.71875,0,-0.1875,0.95,1263.6311111124,0.5,0.875,0.5,0.875,0,0,0.8,1361.59178571435,1,1,0.25,0.84375,-0.75,-0.15625,0.95,1332.25305555769,0,0.59375,0.25,0.90625,0.25,0.3125,1,1030.24500000179,0,0.6875,0.5,0.8125,0.5,0.125,1,999.70000000149,1,1,0.5,0.9375,-0.5,-0.0625,1,1178.73500000089,1,1,1,1,0,0,1,1015.54500000477,0.5,0.9375,0,0.8125,-0.5,-0.125,1,1036.80499999523,0.5,0.9375,0.5,0.875,0,-0.0625,1,966.670000003278,1,1,0.5,0.875,-0.5,-0.125,1,956.12499999702,0.5,0.875,0.5,0.625,0,-0.25,1,1039.7400000006,0.5,0.875,1,1,0.5,0.125,1,976.665000002086,1,1,0,0.8125,-1,-0.1875,1,1154.99500000328,0,0.375,0,0.875,0,0.5,0.85,1382.01874999392,0.5,0.9375,0.5,0.9375,0,0,0.75,1491.39444444577,0.5,0.9375,0.5,0.875,0,-0.0625,0.85,1612.71319444726,1,1,0.5,0.875,-0.5,-0.125,0.8,1379.34999999963,0.5,0.875,0.5,0.9375,0,0.0625,0.85,1607.07152778138,0.5,0.9375,0,0.875,-0.5,-0.0625,0.8,1468.22499999963,1,1,0.5,0.9375,-0.5,-0.0625,0.6,1390.64571428384,0.5,0.9375,0.5,0.8125,0,-0.125,0.9,1487.52222222421,0.5,0.875,0,0.75,-0.5,-0.125,0.6,1746.51857142661,1,1,0.5,0.875,-0.5,-0.125,0.9,1509.5111111121,0,0.8125,0.5,0.9375,0.5,0.125
28,female,0.666666666666667,3,0.995,1108.82944444538,0.15,0.55625,0.15,0.5375,0,-0.01875,0.895,1522.65539285742,0.3,0.55625,0.3,0.61875,0,0.0625,0.95,1384.38500000021,0.166666666666667,0.583333333333333,0.166666666666667,0.40625,0,-0.177083333333333,0.966666666666667,1293.90462963064,0.25,0.541666666666667,0.0833333333333333,0.552083333333333,-0.166666666666667,0.0104166666666667,0.916666666666667,1324.34121031807,0.25,0.520833333333333,0.333333333333333,0.677083333333333,0.0833333333333333,0.15625,0.95,1149.53166666722,0.25,0.625,0.5,0.875,0.25,0.25,1,1171.31000000114,0,0.5,0,0.1875,0,-0.3125,1,1088.41166666821,0.166666666666667,0.5625,0,0.520833333333333,-0.166666666666667,-0.0416666666666667,1,1072.6450000003,0.166666666666667,0.5,0.333333333333333,0.791666666666667,0.166666666666667,0.291666666666667,0.95,1091.19444444486,0.5,0.875,0.5,0.875,0,0,0.9,1597.45999999929,0.333333333333333,0.666666666666667,0.333333333333333,0.625,0,-0.0416666666666667,0.933333333333333,1499.39759259307,0.333333333333333,0.520833333333333,0.166666666666667,0.583333333333333,-0.166666666666667,0.0625,0.833333333333333,1576.03742063584,0.333333333333333,0.541666666666667,0.333333333333333,0.5625,0,0.0208333333333333,0.95,1207.86888888958,0,0.375,0.5,0.875,0.5,0.5,0.95,1354.27106481504,0.25,0.510416666666667,0.25,0.614583333333333,0,0.104166666666667,0.941666666666667,1324.17988756694,0.208333333333333,0.567708333333333,0.166666666666667,0.510416666666667,-0.0416666666666667,-0.0572916666666667,0.95,1149.53166666722,0.25,0.625,0.5,0.875,0.25,0.25,0.975,1377.95999999928,0.25,0.5625,0,0.375,-0.25,-0.1875,1,1279.41750000194,0.25,0.40625,0,0.375,-0.25,-0.03125,0.925,1285.61916666755,0.5,0.65625,0.5,0.90625,0,0.25,0.95,1466.17944444505,0.25,0.59375,0.25,0.46875,0,-0.125,0.975,1318.94444444515,0.25,0.53125,0.25,0.84375,0,0.3125,0.925,1321.49571428597,0,0.46875,0,0.5,0,0.03125,0.925,1309.01555555632,0,0.59375,0.25,0.375,0.25,-0.21875,0.925,1283.35194444484,0.25,0.6875,0,0.4375,-0.25,-0.25,0.9,1365.90875000069,0.25,0.4375,0.5,0.625,0.25,0.1875,0.95,1149.53166666722,0.25,0.625,0.5,0.875,0.25,0.25,1,1218.11499999985,0,0.5,0,0.25,0,-0.25,1,1108.98500000313,0,0.3125,0,0.3125,0,0,1,1037.38000000119,0.5,0.75,0.5,0.9375,0,0.1875,1,1245.82000000104,0,0.4375,0,0.1875,0,-0.25,1,1056.46000000015,0.5,0.9375,0,0.875,-0.5,-0.0625,1,1074.04999999925,0,0.5,0,0.6875,0,0.1875,1,1049.99500000253,0,0.5625,0,0.125,0,-0.4375,1,1099.79000000134,0,0.4375,0,0.375,0,-0.0625,1,1106.50500000045,0,0.25,0.5,0.75,0.5,0.5,0.95,1091.19444444486,0.5,0.875,0.5,0.875,0,0,0.95,1537.80499999871,0.5,0.625,0,0.5,-0.5,-0.125,1,1449.85000000075,0.5,0.5,0,0.4375,-0.5,-0.0625,0.85,1533.85833333391,0.5,0.5625,0.5,0.875,0,0.3125,0.9,1686.53888888905,0.5,0.75,0.5,0.75,0,0,0.95,1581.42888889015,0,0.125,0.5,0.8125,0.5,0.6875,0.85,1568.94142857268,0,0.4375,0,0.3125,0,-0.125,0.85,1568.0361111101,0,0.625,0.5,0.625,0.5,0,0.85,1466.91388888833,0.5,0.9375,0,0.5,-0.5,-0.4375,0.8,1625.31250000093,0.5,0.625,0.5,0.5,0,-0.125,0.95,1207.86888888958,0,0.375,0.5,0.875,0.5,0.5
42,female,1,1,1,1560.41549999952,0.55,0.875,0.5,0.88125,-0.05,0.00625,0.595,1800.51473014292,0.9,0.9875,0.55,0.86875,-0.35,-0.11875,0.775,1705.36743053612,0.75,0.9375,0.416666666666667,0.895833333333333,-0.333333333333333,-0.0416666666666667,0.816666666666667,1613.50155423,0.666666666666667,0.916666666666667,0.583333333333333,0.864583333333333,-0.0833333333333333,-0.0520833333333333,0.8,1734.89163690032,0.666666666666667,0.916666666666667,0.583333333333333,0.864583333333333,-0.0833333333333333,-0.0520833333333333,0.8,1643.36928571292,1,1,0.5,0.875,-0.5,-0.125,1,1610.56666666269,0.5,0.875,0.5,0.916666666666667,0,0.0416666666666667,1,1517.73333333333,0.666666666666667,0.875,0.5,0.854166666666667,-0.166666666666667,-0.0208333333333333,1,1606.07166666587,0.333333333333333,0.833333333333333,0.5,0.875,0.166666666666667,0.0416666666666667,1,1401.04000000954,1,1,0.5,0.875,-0.5,-0.125,0.55,1800.16819440954,1,1,0.333333333333333,0.875,-0.666666666666667,-0.125,0.633333333333333,1709.26977512666,0.666666666666667,0.958333333333333,0.666666666666667,0.875,0,-0.0833333333333333,0.6,1863.71160713477,1,1,0.666666666666667,0.854166666666667,-0.333333333333333,-0.145833333333333,0.6,1885.69857141631,1,1,0.5,0.875,-0.5,-0.125,0.816666666666667,1670.53487102117,0.666666666666667,0.885416666666667,0.416666666666667,0.864583333333333,-0.25,-0.0208333333333333,0.7875,1691.61287532263,0.708333333333333,0.942708333333333,0.583333333333333,0.880208333333333,-0.125,-0.0625,0.8,1643.36928571292,1,1,0.5,0.875,-0.5,-0.125,0.85,1656.66145832092,0.75,0.9375,0.25,0.90625,-0.5,-0.03125,0.85,1710.70107144543,0.75,0.96875,0.75,0.9375,0,-0.03125,0.85,1705.44312499911,0.75,0.96875,0.25,0.71875,-0.5,-0.25,0.725,1634.05624996722,0.75,0.9375,0.75,0.9375,0,0,0.775,1580.7355357102,0.75,0.90625,0.5,0.8125,-0.25,-0.09375,0.725,1725.02416666945,0.75,0.96875,1,1,0.25,0.03125,0.75,1825.38458332022,0.75,0.9375,0.25,0.84375,-0.5,-0.09375,0.825,1549.06805553436,0.5,0.875,0.5,0.84375,0,-0.03125,0.825,1774.20761903241,0.5,0.8125,0.5,0.875,0,0.0625,0.8,1643.36928571292,1,1,0.5,0.875,-0.5,-0.125,1,1706.19999998808,0.5,0.875,0.5,0.9375,0,0.0625,1,1572.79500001669,1,1,1,1,0,0,1,1532.67999997139,0.5,0.9375,0,0.75,-0.5,-0.1875,1,1486.93499999046,0.5,0.875,0.5,0.875,0,0,1,1539.27999999523,0.5,0.8125,0,0.625,-0.5,-0.1875,1,1616.91500003338,0.5,0.9375,1,1,0.5,0.0625,1,1638.56500000954,0.5,0.875,0.5,0.9375,0,0.0625,1,1441.12499998808,0.5,0.8125,0.5,0.9375,0,0.125,1,1668.61999999285,0,0.625,0.5,0.875,0.5,0.25,1,1401.04000000954,1,1,0.5,0.875,-0.5,-0.125,0.7,1607.12291665375,1,1,0,0.875,-1,-0.125,0.7,1848.60714287417,0.5,0.9375,0.5,0.875,0,-0.0625,0.7,1878.20625002682,1,1,0.5,0.6875,-0.5,-0.3125,0.45,1781.17749994397,1,1,1,1,0,0,0.55,1622.19107142517,1,1,1,1,0,0,0.45,1833.13333330552,1,1,1,1,0,0,0.5,2012.2041666309,1,1,0,0.75,-1,-0.25,0.65,1657.01111108065,0.5,0.9375,0.5,0.75,0,-0.1875,0.65,1879.79523807196,1,1,0.5,0.875,-0.5,-0.125,0.6,1885.69857141631,1,1,0.5,0.875,-0.5,-0.125
